upc,cedis,cluster,model,origin,protection_period_days,on_hand_as_of,sales_after_snapshot,on_hand_projected,demand_p50,demand_p90,demand_mean,service_level_target,safety_stock_policy,safety_stock_quantile,safety_stock,safety_stock_binding,order_up_to,moq,order_qty,implied_service_level,expected_fill_rate,expected_lost_sales,days_of_cover_after_order,unit_value,working_capital,stock_value_after_order,ma4_order_qty,ma4_service_level,ma4_expected_lost_sales,ma4_working_capital,ly_order_qty,ly_service_level,ly_working_capital,delta_working_capital_vs_ma4,delta_service_level_vs_ma4,delta_lost_sales_vs_ma4,fq_order_up_to,fq_order_qty,fq_service_level,fq_expected_lost_sales,fq_working_capital,target_stock_value,fq_target_stock_value,flags
750101310326,CMTY,A-Y,lgbm,2026-03-30,14,9575.0000,1258.6054,8316.3946,6951.6903,8721.4693,7061.4115,0.9500,3475.8452,2348.9494,3475.8452,policy_days,10427.5355,100,2200.0000,0.9903,0.9991,6.4275,21.1790,22.3889,49255.6058,235450.6300,2500.0000,0.9938,4.0758,55972.2793,2300.0000,0.9916,51494.4970,-6716.6735,-0.0034,2.3517,9300.6397,1000.0000,0.9510,36.0328,22388.9117,233461.1707,208231.2008,
750101310326,MXLI,A-Y,lgbm,2026-03-30,14,12034.0000,579.1117,11454.8883,3576.2645,4388.1344,3622.1258,0.9500,1788.1322,1073.8939,1788.1322,policy_days,5364.3967,100,0.0000,1.0000,1.0000,0.0000,44.8424,22.6469,0.0000,259417.9165,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,4650.1583,0.0000,1.0000,0.0000,0.0000,121487.0526,105311.7550,
750101310326,TLJ,A-Y,lgbm,2026-03-30,14,10479.0000,1465.8398,9013.1602,6490.0286,8521.5241,6638.2264,0.9500,3245.0143,2715.4286,3245.0143,policy_days,9735.0429,100,800.0000,0.9742,0.9967,22.0603,21.1685,22.8281,18262.4699,224015.6780,1500.0000,0.9884,9.5706,34242.1310,300.0000,0.9554,6848.4262,-15979.6611,-0.0142,12.4897,9205.4572,200.0000,0.9504,43.9892,4565.6175,222232.4089,210142.9812,
750101310326,VHSA,A-Y,lgbm,2026-03-30,14,11019.0000,1179.0000,9840.0000,5181.7328,6689.3190,5285.6386,0.9500,2590.8664,2009.8167,2590.8664,policy_days,7772.5992,100,0.0000,0.9994,0.9999,0.3573,26.5857,23.0527,0.0000,226839.0260,0.0000,0.9994,0.3573,0.0000,0.0000,0.9994,0.0000,0.0000,0.0000,0.0000,7191.5495,0.0000,0.9994,0.3573,0.0000,179179.7588,165784.9673,
750101310327,CCUL,A-Y,lgbm,2026-03-30,14,8996.0000,875.0801,8120.9199,4203.3536,5040.8045,4245.8064,0.9500,2101.6768,1103.8777,2101.6768,policy_days,6305.0304,100,0.0000,1.0000,1.0000,0.0004,27.0481,24.2704,0.0000,197098.0485,0.0000,1.0000,0.0004,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,5307.2314,0.0000,1.0000,0.0004,0.0000,153025.6678,128808.6763,
750101310327,CMD2,A-Y,lgbm,2026-03-30,14,10379.0000,3620.9456,6758.0544,18243.0795,21257.4794,18373.4227,0.9500,9121.5398,3956.2115,9121.5398,policy_days,27364.6193,100,20700.0000,0.9997,1.0000,0.2637,21.0717,24.0835,498529.3067,661287.1889,21300.0000,0.9998,0.1306,512979.4316,25900.0000,1.0000,623763.7220,-14450.1248,-0.0002,0.1331,22199.2911,15500.0000,0.9522,55.0488,373294.8915,659036.9405,534637.5449,
750101310327,CMTY,A-Y,lgbm,2026-03-30,14,9322.0000,1405.2330,7916.7670,8258.1881,9706.0758,8324.0609,0.9500,4129.0940,1902.7254,4129.0940,policy_days,12387.2821,100,4500.0000,0.9994,1.0000,0.2625,21.0500,23.4792,105656.3885,291535.7229,4100.0000,0.9985,0.6527,96264.7095,4200.0000,0.9988,98612.6293,9391.6790,0.0009,-0.3902,10160.9135,2300.0000,0.9543,25.4092,54002.1541,290843.4431,238570.0948,
750101310327,MXLI,A-Y,lgbm,2026-03-30,14,12241.0000,737.5491,11503.4509,3550.5923,4473.0566,3608.7214,0.9500,1775.2961,1225.1301,1775.2961,policy_days,5325.8884,100,0.0000,1.0000,1.0000,0.0000,45.3582,23.6342,0.0000,271874.6695,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,4775.7224,0.0000,1.0000,0.0000,0.0000,125873.0239,112870.2988,
750101310327,TLJ,A-Y,lgbm,2026-03-30,14,10365.0000,1340.0000,9025.0000,6281.2712,7949.9290,6388.3086,0.9500,3140.6356,2217.7386,3140.6356,policy_days,9421.9068,100,400.0000,0.9864,0.9986,8.8096,21.0069,24.0924,9636.9590,227070.8457,800.0000,0.9925,4.7014,19273.9179,1100.0000,0.9953,26501.6372,-9636.9590,-0.0062,4.1082,8499.0098,0.0000,0.9757,16.2147,0.0000,226996.3233,204761.5228,
750101310327,VHSA,A-Y,lgbm,2026-03-30,14,11044.0000,1154.0000,9890.0000,5057.4648,6311.0011,5133.5228,0.9500,2528.7324,1662.3886,2528.7324,policy_days,7586.1972,100,0.0000,0.9999,1.0000,0.0213,27.3774,24.0433,0.0000,237788.3253,0.0000,0.9999,0.0213,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,6719.8535,0.0000,0.9999,0.0213,0.0000,182397.2833,161567.5125,
750101310406,CCUL,A-Y,lgbm,2026-03-30,14,34521.0000,2725.5389,31795.4611,14103.9473,16916.3393,14246.6178,0.9500,7051.9736,3707.2071,7051.9736,policy_days,21155.9209,100,0.0000,1.0000,1.0000,0.0000,31.5611,19.2219,0.0000,611169.0802,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,17811.1544,0.0000,1.0000,0.0000,0.0000,406656.9339,342364.1768,
750101310406,CMD2,A-Y,lgbm,2026-03-30,14,39634.0000,16669.5260,22964.4740,75350.9503,87235.5339,75844.5955,0.9500,37675.4752,15582.6673,37675.4752,policy_days,113026.4255,100,90100.0000,0.9998,1.0000,0.6334,21.0071,18.7117,1685924.5389,2115628.9818,78500.0000,0.9954,17.3516,1468868.7714,102700.0000,1.0000,1921692.0105,217055.7675,0.0044,-16.7182,90933.6176,68000.0000,0.9503,225.2391,1272395.8784,2114917.0285,1701522.9447,
750101310406,CMTY,A-Y,lgbm,2026-03-30,14,34920.0000,5641.1110,29278.8890,28300.0186,33243.2173,28524.1938,0.9500,14150.0093,6495.5033,14150.0093,policy_days,42450.0279,100,13200.0000,0.9994,1.0000,0.9024,21.0143,19.4351,256543.1457,825580.8942,8400.0000,0.9887,19.2092,163254.7291,13400.0000,0.9995,260430.1630,93288.4166,0.0107,-18.3068,34795.5219,5600.0000,0.9519,91.7207,108836.4860,825019.9773,676253.9889,
750101310406,MXLI,A-Y,lgbm,2026-03-30,14,33873.0000,1275.3571,32597.6429,5891.3695,7262.2559,5970.3905,0.9500,2945.6848,1814.6084,2945.6848,policy_days,8837.0543,100,0.0000,1.0000,1.0000,0.0000,77.4637,19.2726,0.0000,628239.9233,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,7705.9779,0.0000,1.0000,0.0000,0.0000,170312.6310,148513.8965,
750101310406,TLJ,A-Y,lgbm,2026-03-30,14,38020.0000,7951.3695,30068.6305,36335.4316,42164.3349,36581.1227,0.9500,18167.7158,7645.3244,18167.7158,policy_days,54503.1473,100,24500.0000,0.9998,1.0000,0.3767,21.0252,19.4187,475758.5075,1059652.6620,18500.0000,0.9938,11.7226,359246.2200,25800.0000,0.9999,501002.8365,116512.2876,0.0060,-11.3459,43980.7559,14000.0000,0.9517,107.1867,271862.0043,1058381.0624,854049.7465,
750101310406,VHSA,A-Y,lgbm,2026-03-30,14,35504.0000,3952.0000,31552.0000,18889.3458,22733.0236,19087.6643,0.9500,9444.6729,5069.2250,9444.6729,policy_days,28334.0187,100,0.0000,0.9998,1.0000,0.2263,23.3850,18.8621,0.0000,595136.5842,0.0000,0.9998,0.2263,0.0000,0.0000,0.9998,0.0000,0.0000,0.0000,0.0000,23958.5708,0.0000,0.9998,0.2263,0.0000,534438.7394,451908.6577,
750101310407,CCUL,A-Y,lgbm,2026-03-30,14,32245.0000,2536.3579,29708.6421,13039.3147,16001.7645,13206.7663,0.9500,6519.6573,3918.6413,6519.6573,policy_days,19558.9720,100,0.0000,1.0000,1.0000,0.0001,31.8975,20.4312,0.0000,606982.6146,0.0000,1.0000,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,16957.9560,0.0000,1.0000,0.0001,0.0000,399612.8779,346471.0511,
750101310407,CMD2,A-Y,lgbm,2026-03-30,14,34353.0000,13425.7267,20927.2733,58872.1432,68805.1917,59309.4338,0.9500,29436.0716,13042.3526,29436.0716,policy_days,88308.2149,100,67400.0000,0.9996,1.0000,1.2357,21.0045,20.8557,1405673.2825,1842125.9384,59600.0000,0.9950,16.1172,1242998.9263,86500.0000,1.0000,1804016.8981,162674.3561,0.0046,-14.8816,71914.4958,51000.0000,0.9502,190.8354,1063640.0209,1841728.4606,1499826.1924,
750101310407,CMTY,A-Y,lgbm,2026-03-30,14,31602.0000,5284.5422,26317.4578,25725.2904,30671.9212,25968.6806,0.9500,12862.6452,6514.6215,12862.6452,policy_days,38587.9355,100,12300.0000,0.9985,0.9999,2.4190,21.0161,20.6835,254407.0071,798744.0530,10000.0000,0.9940,10.0125,206834.9652,14900.0000,0.9997,308184.0981,47572.0420,0.0045,-7.5934,32239.9118,6000.0000,0.9518,93.6112,124100.9791,798133.4304,666834.1039,
750101310407,MXLI,A-Y,lgbm,2026-03-30,14,32502.0000,1234.1131,31267.8869,5815.9820,7173.0996,5894.3873,0.9500,2907.9910,1796.5277,2907.9910,policy_days,8723.9730,100,0.0000,1.0000,1.0000,0.0000,75.2668,20.4383,0.0000,639063.9344,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,7612.5097,0.0000,1.0000,0.0000,0.0000,178303.5897,155587.1177,
750101310407,TLJ,A-Y,lgbm,2026-03-30,14,31660.0000,7603.6720,24056.3280,32595.2900,39029.6961,32918.9527,0.9500,16297.6450,8479.4869,16297.6450,policy_days,48892.9351,100,24900.0000,0.9981,0.9999,3.9633,21.0272,20.8438,519010.5213,1020435.7160,20700.0000,0.9879,27.4474,431466.5779,30800.0000,0.9999,641988.9179,87543.9433,0.0101,-23.4841,41074.7769,17100.0000,0.9514,123.2847,356428.9122,1019114.3658,856154.2726,
750101310407,VHSA,A-Y,lgbm,2026-03-30,14,36826.0000,3521.2980,33304.7020,16442.7722,20451.6223,16682.7871,0.9500,8221.3861,5313.7185,8221.3861,policy_days,24664.1582,100,0.0000,1.0000,1.0000,0.0218,28.3569,21.0675,0.0000,701647.9357,0.0000,1.0000,0.0218,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,21756.4907,0.0000,1.0000,0.0218,0.0000,519612.9879,458355.6026,
750101310471,VHSA,A-Y,lgbm,2026-03-30,14,2582.0000,231.0000,2351.0000,921.0453,1689.4690,1030.2465,0.9500,460.5227,1085.4590,1085.4590,forecast_quantile,2006.5043,100,0.0000,0.9761,0.9885,11.8734,35.7355,43.5557,0.0000,102399.5059,0.0000,0.9761,11.8734,0.0000,0.0000,0.9761,0.0000,0.0000,0.0000,0.0000,2006.5043,0.0000,0.9761,11.8734,0.0000,87394.7460,87394.7460,
750101310473,CCUL,A-Y,lgbm,2026-03-30,14,5499.0000,162.0000,5337.0000,1074.1324,1458.9866,1105.2396,0.9500,537.0662,517.1715,537.0662,policy_days,1611.1985,100,0.0000,1.0000,1.0000,0.0000,69.5613,42.0553,0.0000,224449.3386,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1591.3039,0.0000,1.0000,0.0000,0.0000,67759.4990,66922.8221,
750101310473,CMTY,A-Y,lgbm,2026-03-30,14,5718.0000,321.0000,5397.0000,1702.2858,2272.6300,1746.1141,0.9500,851.1429,764.3509,851.1429,policy_days,2553.4286,100,0.0000,1.0000,1.0000,0.0000,44.3862,42.0404,0.0000,226892.2158,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2466.6367,0.0000,1.0000,0.0000,0.0000,107347.2446,103698.4725,
750101310473,MXLI,A-Y,lgbm,2026-03-30,14,5696.0000,84.0000,5612.0000,426.6990,587.7532,440.2302,0.9500,213.3495,216.9075,216.9075,forecast_quantile,643.6064,100,0.0000,1.0000,1.0000,0.0000,184.1298,42.2179,0.0000,236926.9426,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,643.6064,0.0000,1.0000,0.0000,0.0000,27171.7218,27171.7218,
750101310473,TLJ,A-Y,lgbm,2026-03-30,14,4725.0000,120.0000,4605.0000,627.5916,907.3281,654.0969,0.9500,313.7958,379.6807,379.6807,forecast_quantile,1007.2723,100,0.0000,1.0000,1.0000,0.0000,102.7260,42.2407,0.0000,194518.1985,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1007.2723,0.0000,1.0000,0.0000,0.0000,42547.8385,42547.8385,
750101310473,VHSA,A-Y,lgbm,2026-03-30,14,5323.0000,158.0000,5165.0000,1161.5625,1698.0267,1213.6806,0.9500,580.7812,729.4393,729.4393,forecast_quantile,1891.0018,100,0.0000,1.0000,1.0000,0.0001,62.2524,41.6291,0.0000,215014.2089,0.0000,1.0000,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1891.0018,0.0000,1.0000,0.0001,0.0000,78720.6673,78720.6673,
750101310474,CCUL,A-Y,lgbm,2026-03-30,14,5518.0000,75.3975,5442.6025,502.4247,672.4492,515.5896,0.9500,251.2123,227.9498,251.2123,policy_days,753.6370,100,0.0000,1.0000,1.0000,0.0000,151.6574,51.0395,0.0000,277787.8629,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,730.3745,0.0000,1.0000,0.0000,0.0000,38465.2763,37277.9703,
750101310474,CMD2,A-Y,lgbm,2026-03-30,14,5110.0000,504.0000,4606.0000,3091.3490,3847.9845,3136.7930,0.9500,1545.6745,1003.0358,1545.6745,policy_days,4637.0236,100,100.0000,0.9930,0.9994,1.9228,21.3124,51.1532,5115.3206,240726.9858,300.0000,0.9966,0.9235,15345.9617,300.0000,0.9966,15345.9617,-10230.6411,-0.0035,0.9993,4094.3849,0.0000,0.9902,2.7526,0.0000,237198.6199,209440.9120,
750101310474,CMTY,A-Y,lgbm,2026-03-30,14,5956.0000,401.3975,5554.6025,2252.4847,2786.2305,2283.7100,0.9500,1126.2423,706.8799,1126.2423,policy_days,3378.7270,100,0.0000,1.0000,1.0000,0.0000,34.5238,51.3214,0.0000,285069.7718,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2959.3645,0.0000,1.0000,0.0000,0.0000,173400.8774,151878.6236,
750101310474,MXLI,A-Y,lgbm,2026-03-30,14,5714.0000,52.0000,5662.0000,277.2947,395.4605,288.1384,0.9500,138.6473,160.0318,160.0318,forecast_quantile,437.3265,100,0.0000,1.0000,1.0000,0.0000,285.8620,50.9629,0.0000,288552.0690,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,437.3265,0.0000,1.0000,0.0000,0.0000,22287.4348,22287.4348,
750101310474,TLJ,A-Y,lgbm,2026-03-30,14,4899.0000,132.0000,4767.0000,625.9933,851.3184,644.2689,0.9500,312.9967,302.8527,312.9967,policy_days,938.9900,100,0.0000,1.0000,1.0000,0.0000,106.6114,50.9964,0.0000,243099.9420,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,928.8460,0.0000,1.0000,0.0000,0.0000,47885.1302,47367.8231,
750101310474,VHSA,A-Y,lgbm,2026-03-30,14,5222.0000,142.0000,5080.0000,830.0285,1154.2411,857.9628,0.9500,415.0143,437.3102,437.3102,forecast_quantile,1267.3388,100,0.0000,1.0000,1.0000,0.0000,85.6838,51.1621,0.0000,259903.5967,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1267.3388,0.0000,1.0000,0.0000,0.0000,64839.7448,64839.7448,
750101310475,CCUL,A-Y,lgbm,2026-03-30,14,5213.0000,187.0000,5026.0000,1029.2170,1330.3366,1050.0616,0.9500,514.6085,401.5119,514.6085,policy_days,1543.8255,100,0.0000,1.0000,1.0000,0.0000,68.3665,51.0748,0.0000,256701.8654,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1430.7289,0.0000,1.0000,0.0000,0.0000,78850.5539,73074.1718,
750101310475,CMD2,A-Y,lgbm,2026-03-30,14,5514.0000,401.0000,5113.0000,2594.0134,3350.0143,2646.1882,0.9500,1297.0067,1007.9121,1297.0067,policy_days,3891.0201,100,0.0000,0.9997,1.0000,0.0929,27.5951,50.6432,0.0000,258938.6282,0.0000,0.9997,0.0929,0.0000,0.0000,0.9997,0.0000,0.0000,0.0000,0.0000,3601.9255,0.0000,0.9997,0.0929,0.0000,197053.6680,182412.9978,
750101310475,CMTY,A-Y,lgbm,2026-03-30,14,5920.0000,326.0000,5594.0000,1869.7349,2344.7112,1899.1311,0.9500,934.8675,630.3726,934.8675,policy_days,2804.6024,100,0.0000,1.0000,1.0000,0.0000,41.8862,51.0683,0.0000,285675.8848,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2500.1075,0.0000,1.0000,0.0000,0.0000,143226.1830,127676.1568,
750101310475,MXLI,A-Y,lgbm,2026-03-30,14,5853.0000,73.0000,5780.0000,382.9307,564.0547,400.8228,0.9500,191.4654,246.5811,246.5811,forecast_quantile,629.5118,100,0.0000,1.0000,1.0000,0.0000,211.3176,51.1788,0.0000,295813.3169,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,629.5118,0.0000,1.0000,0.0000,0.0000,32217.6430,32217.6430,
750101310475,TLJ,A-Y,lgbm,2026-03-30,14,5577.0000,90.0000,5487.0000,730.0960,1026.1707,756.3124,0.9500,365.0480,400.0384,400.0384,forecast_quantile,1130.1344,100,0.0000,1.0000,1.0000,0.0000,105.2163,51.4572,0.0000,282345.6027,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1130.1344,0.0000,1.0000,0.0000,0.0000,58153.5397,58153.5397,
750101310475,VHSA,A-Y,lgbm,2026-03-30,14,6030.0000,156.0000,5874.0000,1093.1042,1567.9106,1137.2750,0.9500,546.5521,643.6253,643.6253,forecast_quantile,1736.7294,100,0.0000,1.0000,1.0000,0.0000,75.2316,50.9272,0.0000,299146.4018,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1736.7294,0.0000,1.0000,0.0000,0.0000,88446.7763,88446.7763,
750101310478,CMD2,A-Y,lgbm,2026-03-30,14,4246.0000,2895.7546,1350.2454,12969.7533,17178.7021,13285.4211,0.9500,6484.8767,5633.6446,6484.8767,policy_days,19454.6300,100,18200.0000,0.9693,0.9958,55.2936,21.1032,40.3848,735002.5292,789531.8597,15500.0000,0.8837,231.5225,625963.6924,20200.0000,0.9897,815772.0379,109038.8367,0.0857,-176.2289,18603.3980,17300.0000,0.9512,90.4835,698656.2502,785670.4528,751293.6564,
750101310478,MXLI,A-Y,lgbm,2026-03-30,14,4334.0000,187.0000,4147.0000,838.4518,1261.8132,882.2019,0.9500,419.2259,578.3811,578.3811,forecast_quantile,1416.8329,100,0.0000,1.0000,1.0000,0.0001,69.2443,40.5060,0.0000,167978.4006,0.0000,1.0000,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1416.8329,0.0000,1.0000,0.0001,0.0000,57390.2401,57390.2401,
750101310478,TLJ,A-Y,lgbm,2026-03-30,14,3050.0000,703.0000,2347.0000,2685.5770,3898.7584,2801.6198,0.9500,1342.7885,1647.7308,1647.7308,forecast_quantile,4333.3077,100,2000.0000,0.9511,0.9897,28.8374,22.6611,40.4790,80957.9389,175962.0801,1100.0000,0.8046,125.6334,44526.8664,1300.0000,0.8536,52622.6603,36431.0725,0.1465,-96.7961,4333.3077,2000.0000,0.9511,28.8374,80957.9389,175407.8307,175407.8307,
750101310478,VHSA,A-Y,lgbm,2026-03-30,14,3864.0000,1331.0000,2533.0000,5773.4144,8001.2275,5963.6566,0.9500,2886.7072,3003.3285,3003.3285,forecast_quantile,8776.7428,100,6300.0000,0.9525,0.9918,48.8232,21.4192,40.1252,252788.6507,354425.7383,4500.0000,0.7808,256.0577,180563.3219,9900.0000,0.9987,397239.3082,72225.3288,0.1717,-207.2345,8776.7428,6300.0000,0.9525,48.8232,252788.6507,352168.4094,352168.4094,
750101310480,CCUL,A-Y,lgbm,2026-03-30,14,13306.0000,543.0000,12763.0000,2344.2589,3092.1758,2399.6253,0.9500,1172.1295,1000.4306,1172.1295,policy_days,3516.3884,100,0.0000,1.0000,1.0000,0.0000,76.2211,37.6656,0.0000,480726.4498,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,3344.6896,0.0000,1.0000,0.0000,0.0000,132446.9871,125979.8432,
750101310480,CMD2,A-Y,lgbm,2026-03-30,14,11520.0000,3074.1795,8445.8205,13680.1297,16762.1620,13853.1434,0.9500,6840.0649,4075.8563,6840.0649,policy_days,20520.1946,100,12100.0000,0.9948,0.9996,5.5820,21.0262,37.2614,450862.9556,765566.0608,9400.0000,0.9532,58.1568,350257.1721,8700.0000,0.9228,324174.1912,100605.7835,0.0416,-52.5748,17755.9861,9400.0000,0.9532,58.1568,350257.1721,764611.2049,661612.9220,
750101310480,TLJ,A-Y,lgbm,2026-03-30,14,11851.0000,971.3637,10879.6363,4351.6328,5813.6533,4464.2176,0.9500,2175.8164,1959.5506,2175.8164,policy_days,6527.4492,100,0.0000,1.0000,1.0000,0.0145,35.0018,37.4970,0.0000,407954.0030,0.0000,1.0000,0.0145,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6311.1834,0.0000,1.0000,0.0145,0.0000,244759.9315,236650.6059,
750101310480,VHSA,A-Y,lgbm,2026-03-30,14,12229.0000,2079.6251,10149.3749,9488.1654,12237.1372,9677.0095,0.9500,4744.0827,3664.2150,4744.0827,policy_days,14232.2480,100,4100.0000,0.9797,0.9977,22.5759,21.0253,37.4764,153653.2720,534015.3839,1600.0000,0.8592,183.5246,59962.2525,5500.0000,0.9941,206120.2429,93691.0195,0.1206,-160.9487,13152.3804,3100.0000,0.9537,54.2337,116176.8642,533373.5315,492903.9711,
750101310482,CCUL,A-Y,lgbm,2026-03-30,14,10072.0000,361.0000,9711.0000,1816.7750,2541.3455,1880.1606,0.9500,908.3875,978.2480,978.2480,forecast_quantile,2795.0230,100,0.0000,1.0000,1.0000,0.0000,74.8326,36.0897,0.0000,350467.4908,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2795.0230,0.0000,1.0000,0.0000,0.0000,100871.6597,100871.6597,
750101310482,CMD2,A-Y,lgbm,2026-03-30,14,9612.0000,2973.5287,6638.4713,14250.8171,17080.3384,14393.8417,0.9500,7125.4086,3729.3844,7125.4086,policy_days,21376.2257,100,14800.0000,0.9981,0.9999,1.7689,21.0612,35.9909,532665.5344,771590.1884,11700.0000,0.9628,40.5222,421093.6995,12800.0000,0.9860,460683.7054,111571.8349,0.0352,-38.7534,17980.2015,11400.0000,0.9523,53.1936,410296.4251,769349.9101,647123.8933,
750101310482,MXLI,A-Y,lgbm,2026-03-30,14,8209.0000,222.7405,7986.2595,914.2052,1278.2878,946.0219,0.9500,457.1026,491.5185,491.5185,forecast_quantile,1405.7236,100,0.0000,1.0000,1.0000,0.0000,122.3004,35.3099,0.0000,281994.4199,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1405.7236,0.0000,1.0000,0.0000,0.0000,49636.0297,49636.0297,
750101310482,TLJ,A-Y,lgbm,2026-03-30,14,9560.0000,1045.0000,8515.0000,4337.7362,5610.8063,4426.0781,0.9500,2168.8681,1697.6948,2168.8681,policy_days,6506.6043,100,0.0000,0.9996,1.0000,0.1828,27.4821,36.1463,0.0000,307785.5159,0.0000,0.9996,0.1828,0.0000,0.0000,0.9996,0.0000,0.0000,0.0000,0.0000,6035.4310,0.0000,0.9996,0.1828,0.0000,235189.4946,218158.3364,
750101310482,VHSA,A-Y,lgbm,2026-03-30,14,9323.0000,1779.8828,7543.1172,8868.7266,11432.2902,9044.5148,0.9500,4434.3633,3416.8009,4434.3633,policy_days,13303.0900,100,5800.0000,0.9804,0.9978,20.3391,21.0632,36.2845,210450.2810,484148.7526,3500.0000,0.8658,162.0665,126995.8592,8500.0000,0.9986,308418.5153,83454.4218,0.1146,-141.7275,12285.5275,4800.0000,0.9524,52.0883,174165.7498,482696.3831,445774.6074,
750101310533,CCUL,A-Y,lgbm,2026-03-30,14,114472.0000,4972.6583,109499.3417,28231.9888,39715.1456,29250.9918,0.9500,14115.9944,15517.4980,15517.4980,forecast_quantile,43749.4868,100,0.0000,1.0000,1.0000,0.0010,54.2998,20.3015,0.0000,2222998.8283,0.0000,1.0000,0.0010,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,43749.4868,0.0000,1.0000,0.0010,0.0000,888179.3850,888179.3850,
750101310533,CMTY,A-Y,lgbm,2026-03-30,14,120624.0000,13406.8710,107217.1290,65801.2802,90418.1667,67855.9884,0.9500,32900.6401,33141.2092,33141.2092,forecast_quantile,98942.4894,100,0.0000,0.9755,0.9961,267.9939,22.8117,20.2596,0.0000,2172173.5440,0.0000,0.9755,267.9939,0.0000,50200.0000,0.9998,1017030.7015,0.0000,0.0000,0.0000,98942.4894,0.0000,0.9755,267.9939,0.0000,2004532.8570,2004532.8570,
750101310533,MXLI,A-Y,lgbm,2026-03-30,14,118605.0000,3396.0000,115209.0000,15482.3479,21610.2546,16015.4538,0.9500,7741.1740,8270.4738,8270.4738,forecast_quantile,23752.8217,100,0.0000,1.0000,1.0000,0.0000,104.1784,20.4321,0.0000,2353965.0277,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,23752.8217,0.0000,1.0000,0.0000,0.0000,485320.6922,485320.6922,
750101310533,TLJ,A-Y,lgbm,2026-03-30,14,123646.0000,8081.1957,115564.8043,42969.2603,58335.1842,44209.4783,0.9500,21484.6301,20647.2421,21484.6301,policy_days,64453.8904,100,0.0000,1.0000,1.0000,0.1069,37.6527,20.2350,0.0000,2338456.6824,0.0000,1.0000,0.1069,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,63616.5024,0.0000,1.0000,0.1069,0.0000,1304226.0729,1287281.5043,
750101310533,VHSA,A-Y,lgbm,2026-03-30,14,109084.0000,5849.1669,103234.8331,38748.7267,54062.7884,40079.5576,0.9500,19374.3633,20667.1017,20667.1017,forecast_quantile,59415.8284,100,0.0000,0.9999,1.0000,0.5495,37.2990,20.0922,0.0000,2074213.5476,0.0000,0.9999,0.5495,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000,59415.8284,0.0000,0.9999,0.5495,0.0000,1193793.9222,1193793.9222,
